date,p,n
2025-08-31,0.07,
2025-09-22,0.03,
2025-09-24,0.05,
2025-10-08,0.05,
2025-10-15,0.03,
2025-10-22,0.05,
2025-11-04,0.05,
2025-11-07,0.04,
2025-12-28,0.04,
2026-01-07,0.05,
2026-01-14,0.04,
2026-03-04,0.04,
2026-03-11,0.03,
2026-03-17,0.04,
2026-06-01,0.04,
2026-06-10,0.05,
2026-06-23,0.05,
2026-06-30,0.04,
2026-07-13,0.05,
2026-08-19,0.05,
2026-09-09,0.06,
2026-09-16,0.05,
2026-09-24,0.05,115
