date,p,n
2025-06-29,0.1,
2025-10-06,0.1,
2025-10-15,0.07,
2025-11-03,0.07,
2025-11-12,0.09,
2025-11-19,0.1,
2025-12-03,0.1,
2025-12-10,0.15,
2025-12-16,0.1,
2026-01-14,0.1,
2026-01-21,0.09,
2026-01-28,0.08,
2026-04-29,0.08,
2026-05-06,0.064,
2026-05-13,0.08,
2026-05-16,0.08,
2026-05-26,0.09,
2026-06-05,0.08,
2026-06-12,0.064,
2026-06-23,0.05,
2026-06-29,0.04,
2026-08-04,0.04,
2026-08-11,0.05,
2026-08-16,0.04,
2026-09-16,0.04,
2026-09-22,0.05,
2026-09-24,0.05,148
